Store,Avg_Forecast_Demand,Avg_Inventory_Coverage,Avg_Volatility,Total_Replenishment,High_Risk_Weeks
737,36871.47799919244,0.8029332975550364,0.2092026342549629,284262.8242490246,0
738,52340.31186858384,0.802646956607071,0.1542035291667754,334702.77360314387,0
739,62382.40745636706,0.8165336797559778,0.20500535991126384,467492.12664966215,0
740,44051.27439628511,0.8041671891811746,0.20447708269105605,333200.6498695072,0
741,48401.878873580965,0.8023984867729606,0.19211061648847508,353589.4775060119,0
742,48424.390048914654,0.81227219243127,0.20001071395352246,358394.38692840026,0
743,22680.58290741662,0.806230124933451,0.23772174459124204,188637.37867337465,0
744,44706.479715970716,0.798060618123148,0.13051507357814135,265111.08739313605,0
745,43662.9602117695,0.8104825912377345,0.25930180577504686,385765.07211659825,0
746,39524.4564084791,0.8061382903305552,0.21757493219565543,311980.66713568673,0
747,48137.79574876188,0.7914657852892111,0.2062992461324161,372612.8680681146,0
748,34006.04452966849,0.8128123315644887,0.2021172713520331,254025.13091085528,0
749,27130.90093686073,0.8005322127937721,0.19082857650579424,197818.9393278128,0
750,29846.752620693278,0.808642447534867,0.18360360672413933,210781.23474137703,0
751,25227.85705984367,0.7998183172283305,0.1927120064993721,184488.8275280961,0
752,30096.374374760217,0.8162079040831627,0.2794166967644053,278117.9936990646,0
753,50005.28928155919,0.8014777526451693,0.19766692201049632,371818.1645667816,0
754,42632.54294617744,0.8081507688478268,0.21122060999790362,328689.14679587295,0
755,62544.5122589887,0.8137290666558538,0.1591377428690202,400785.96496780746,0
756,99832.32317759907,0.8082557771336064,0.15420049696845542,633061.6867295842,0
757,39920.021591861085,0.8127691234834552,0.17964987184921957,276957.6173629526,0
758,28627.26643961724,0.7905814724965993,0.16064600215565636,190947.95757789444,0
759,42636.29251852707,0.815676572429339,0.23529031765580996,351171.7247975845,0
760,47177.16011212847,0.7960096863211922,0.09069034314692592,235188.93432643721,0
761,54447.508766823856,0.8035895875496495,0.17863802552014857,379820.1460622951,0
762,24886.663164684007,0.8003899815640467,0.20305350770564987,188629.2525376558,0
763,35821.95288012155,0.8036287815759108,0.18156444676846997,251900.29906145195,0
764,22976.59135944756,0.7944817900114398,0.18673531987657585,166019.52214377967,0
765,51332.637195944546,0.7976836462637668,0.1549159624659655,333690.5926595043,0
766,39469.25314619701,0.8079331764208588,0.15929238848337404,256919.8974508213,0
767,34616.678482200936,0.8089991114234464,0.20455644103804765,261259.69429421079,0
768,77131.20440617819,0.8157680517633266,0.21896086099175996,604567.8856205586,0
769,87180.69216550495,0.8102101286274064,0.0781444848456355,394216.0941655404,0
770,29722.534035393997,0.8056101512643943,0.24978581458126045,257431.33182607644,0
771,39891.66741487492,0.8053738846310858,0.1546244998664914,256064.2031642242,0
772,23474.59547673775,0.8051636795734735,0.17915466158294321,164016.6314205631,0
773,30386.94944217455,0.7985110467601586,0.12257265233831158,173498.38323521178,0
774,32330.023051194756,0.8015742583071066,0.1371792874862046,194790.00225833838,0
775,49626.99478295126,0.8108467268234536,0.17061850818264473,333816.4942403863,0
776,28484.79728054617,0.8053213790281389,0.19965210736423827,212432.63351762976,0
777,26516.41593681146,0.8015046300398389,0.18054932001624976,186583.36728822798,0
778,33067.21120190857,0.8069604107219491,0.17665839310826587,229691.74581012476,0
779,41582.41579630306,0.8180676016907319,0.23578380304884594,342105.7269301809,0
780,38534.94083887328,0.8082170416189707,0.23848733851425288,321454.7918754491,0
781,29168.412320432166,0.7975509994863389,0.2265753883810666,237716.0305136257,0
782,32166.58398801519,0.8073771087477003,0.21118977017483845,248080.1117484669,0
783,41256.352016666104,0.8098031645633222,0.16902505565397077,275643.03636129806,0
784,39915.391522191996,0.8113355056048726,0.222676419167653,317867.09324988857,0
785,43331.606354678275,0.8167380950062547,0.2429163351309606,364279.07545954554,0
786,20414.545545083143,0.8080940097922173,0.21991234743389546,161493.15529958604,0
787,60308.44815525471,0.8195807601701832,0.18711161186558148,424205.4633304577,0
788,104933.74177602534,0.8163990761572626,0.15132384118605882,648143.8367778795,0
789,21990.178340652525,0.7892816671118014,0.0653516055031345,98399.44250738752,0
790,44338.29985837981,0.8013369514909824,0.1589555813937628,290770.34614674887,0
791,51337.44683683704,0.8100075761314008,0.19165203074130693,371119.86270793946,0
792,41393.77219571745,0.8143646407326787,0.26220992768188417,367366.8291762813,0
793,30225.608367251454,0.8092823720920993,0.29754733772547104,293690.89448578475,0
794,19949.13434575152,0.8008596190116604,0.07869123274605958,92687.0365512147,0
795,27407.924312010608,0.8001175389631003,0.2590638341095427,242772.44486979244,0
796,44335.16982066363,0.812245409981049,0.21011690690317306,338550.95651818643,0
797,29980.174790240726,0.8105646589594812,0.16199746452617023,196308.89117041675,0
798,43530.23053616072,0.8119442014171401,0.24044119850961881,364210.18341848796,0
799,57370.44319792042,0.8108680875563988,0.147472965936225,352990.95304931083,0
800,28290.304592351134,0.7933277709751374,0.2203473570527681,227079.2403131831,0
801,30923.64615542686,0.7963561698015112,0.214772901721822,244345.73761405886,0
802,40950.50964548877,0.811356214360171,0.22489823895926167,328060.992983889,0
803,34344.039329979256,0.8101437320308117,0.22604823924776526,275335.5051302609,0
804,29201.5335483629,0.8050844387902084,0.1722697879667471,198858.74565523383,0
805,32578.00368370677,0.8115850415474479,0.22701936018376134,262929.5968147107,0
806,39902.401927607694,0.8220178117579494,0.2518565122961228,342447.2707744031,0
807,58244.53689298575,0.8101465566592383,0.12483012953315109,329446.1378720462,0
808,44270.25860783128,0.8055043185447176,0.18731408680216774,317081.394428608,0
809,56319.70163273718,0.816181070900338,0.2504984793791706,482634.2013964068,0
810,34387.48655121649,0.7985115102979715,0.17106388929487157,235682.02799969303,0
811,23823.85446383906,0.7955418699835537,0.12856116985654606,140327.38120526337,0
812,37620.51040371291,0.8020777510352282,0.20643086621666148,287350.66122145706,0
813,34615.02203943266,0.7884791915171092,0.14056642213130704,215277.4798694157,0
814,50539.581610255176,0.7918753123007072,0.22173344012355375,405936.33475192834,0
815,37233.50409346764,0.7943436863253502,0.15149834505055154,241139.64272795283,0
816,28682.421475005143,0.7987532368650784,0.1526301665107328,184166.84444907383,0
817,119874.67971366853,0.8059486258796372,0.13292146579014877,701449.9593900717,0
818,38037.068084469545,0.8179318299279893,0.24114154936865853,316756.3149826718,0
819,34748.96011607626,0.8018976818575608,0.17708333443585716,241588.72620080027,0
820,67266.42819108162,0.8161607018275981,0.14593409985494857,409015.896638738,0
821,40844.638892465955,0.8179683478074483,0.19595245258759403,297097.373475229,0
822,43455.94859518623,0.8048746998385037,0.24321051161522905,368960.2300110257,0
823,35666.89398752511,0.8078927253350343,0.19150419671260094,258114.8993157741,0
824,43499.44260584393,0.7946154082555928,0.17845985816616114,306767.18004221853,0
825,29069.778305792162,0.8080751194932007,0.17383684924318127,198818.66851684457,0
826,52755.05269265522,0.8029731756476032,0.1536634610667695,336411.4370338325,0
827,88714.40675474603,0.8051588996923479,0.09423707059412897,440346.0215410704,0
828,31312.543958921317,0.8059304357348326,0.20969575871989124,241369.15010934573,0
829,33761.29274006916,0.8049371493733349,0.19378437558447661,247800.01338067136,0
830,37225.51500884163,0.8047488567642632,0.2212072103309863,296048.4558972876,0
831,74607.48551815057,0.8136540401723643,0.20151822128949015,552805.2777847354,0
832,39213.45467478876,0.8050167437951385,0.19121063471038108,285251.9221660418,0
833,32091.995833214234,0.7987126238046061,0.19712502291486494,239189.58894143012,0
834,35016.26896197475,0.8069851971117821,0.19953497312827576,260862.35599066518,0
835,32577.435776947845,0.8040219556935024,0.19054877675111387,236873.50009021565,0
836,36199.59491114988,0.8018263101004016,0.21301469549425392,281871.2365437999,0
837,24028.52198704043,0.7983782481788056,0.17216355452852808,165391.62276412456,0
838,50495.662860953504,0.8132185451398145,0.1784088867208626,347037.85829409875,0
839,23356.587745819113,0.806500890810244,0.2441998638277012,198050.6011947813,0
840,39770.56439815618,0.8134448898360189,0.15104730847172787,248418.28413329655,0
841,16302.60582635485,0.7541320533485634,0.22165903866266068,135499.26330790448,0
842,113573.89818787952,0.8071991415838695,0.13917142951290246,679148.4536146247,0
843,53981.903584795655,0.7973242884849918,0.19931552986172135,405996.9086618513,0
844,24380.18347916006,0.809944953700826,0.225125931937671,195353.97231959322,0
845,29625.119331586673,0.7895501581845622,0.1223491086232763,171891.7722602225,0
846,53997.302996051905,0.8080207595030994,0.21668973154648083,422654.68203505693,0
847,38899.80397570838,0.8045082972911244,0.16824792641103103,263664.4858235228,0
848,39181.83759323048,0.8063716127906685,0.19201861730744754,286380.2410408984,0
849,48557.271038633815,0.8096660494221297,0.18120131168805167,339664.71349549264,0
850,37400.135261482195,0.8060295558211673,0.23100132253152608,306315.40530674433,0
851,30593.382718818266,0.8024515680041251,0.14936220965784017,192977.19189560736,0
852,25983.395402186452,0.797023588221983,0.21740032707778595,206336.21002534853,0
853,54931.88943231054,0.810298701526655,0.17171016654755578,371594.3193992283,0
854,36890.2401296918,0.7991257980418817,0.18488665835898274,264690.97383577254,0
855,35162.664812137635,0.8027334467664465,0.1909351004573532,256181.81312091538,0
856,42821.394567447285,0.8067065076074399,0.19579020360138996,315775.4836043758,0
857,47238.503206184374,0.8061967773294592,0.15710764718955533,305240.2669182208,0
858,29578.5092598636,0.7973919766628577,0.1350349225803887,177242.3002505146,0
859,45618.20916623089,0.8063109135149329,0.13057385554097695,266428.9189573833,0
860,36545.8420426369,0.8083317114726879,0.18893651982857038,262646.5703510663,0
861,22590.891994316444,0.8005169030781829,0.15848623265757938,147310.7586432853,0
862,47745.900780584314,0.8070976136761617,0.1587530229886544,309866.07935096894,0
863,52493.90230079158,0.797476816980257,0.1330840691073106,314339.0535651504,0
864,25903.310587052783,0.8021325356734968,0.15418535369766997,165800.3414378744,0
865,47283.889860028205,0.8110588446465724,0.16443698760618974,310160.6059148442,0
866,41061.42273733674,0.8095367678077031,0.20289677644274656,307965.5139051911,0
867,30570.765879644798,0.7901205164265301,0.1397494002612712,189709.0881066504,0
868,56411.51351286444,0.8179320449152916,0.1736088701164243,379085.7166700556,0
869,34633.90602885054,0.81145258423204,0.24494080803678922,293811.3082692418,0
870,40877.77931007032,0.8056828680571033,0.12986056071796584,237465.28733633622,0
871,40821.56289428815,0.8074755474452956,0.1629238592246531,268792.90728257736,0
872,44833.08716824466,0.8055556902182619,0.1795323528476592,312065.91017627483,0
873,21691.107883000685,0.8060006437936738,0.1563017117240697,139032.70606059892,0
874,29139.338899976778,0.8096200227400147,0.1666429117026605,193777.5586276741,0
875,29114.224225899754,0.812055966012167,0.24644191367644105,247493.93448457308,0
876,53967.33737130793,0.814345238426426,0.2633496766090372,409607.18973204173,0
877,37530.42227274585,0.7997853676547614,0.16276915596266936,249362.96153024075,0
878,50539.13774083347,0.7995915369839196,0.21074524434852648,392594.71997406706,0
879,23335.355923227202,0.8032652163314264,0.19904023413263605,173699.85076830463,0
880,45512.461516207186,0.8121350228823312,0.14545479091869803,279366.5545877214,0
881,24975.509966219404,0.8022420911149913,0.241323869046346,211566.45273947497,0
882,36866.85839925604,0.8033001823289548,0.1355164774492979,220492.37419265503,0
883,27824.8062646486,0.8020536518736756,0.1411267551360082,169943.64328579558,0
884,36335.313885762305,0.8005206370258551,0.19052610179912266,265034.12608267413,0
885,35857.47934326367,0.8053773999191426,0.11397513603405662,195288.62219586226,0
886,40184.28195512301,0.8064603996649214,0.168344049649142,269351.5883310012,0
887,40485.811293715866,0.8048979620455843,0.20672018707465994,310172.0840442204,0
888,52312.19438449731,0.8008181895632338,0.1554981234177677,337377.92030983296,0
889,24656.328388073514,0.8034223963626408,0.21114286931937792,190703.91122702323,0
890,36710.86171342189,0.7984074800878611,0.19257596738950777,270280.8016924128,0
891,43490.16695823707,0.800949363193933,0.15247185783429118,278826.99054055265,0
892,43681.553863275505,0.8088757501668746,0.24406311635738823,370031.68311717955,0
893,36948.35838257436,0.804813314900534,0.12516778535224757,211950.81009768185,0
894,50735.38135330258,0.7921817800913779,0.2506053346535642,441983.09444911237,0
895,57332.7498370507,0.8050721914426777,0.15036142169214498,360427.928689362,0
896,39901.92793946603,0.8081336382068495,0.13867117131109635,240547.75426922907,0
897,18983.17954881649,0.8034460727832312,0.18856235294742565,136189.56302699097,0
898,39564.268000534255,0.8006338066864621,0.26399550572801594,355371.19593191927,0
899,30665.01190280183,0.8111065865455048,0.23784435606094936,255129.5452866553,0
900,36783.610251837585,0.8007958149657405,0.13993024648038443,224575.0694961289,0
901,40919.931122174974,0.8169858748183101,0.21278789195992504,314958.5614716742,0
902,25538.172839176925,0.7948235836895876,0.14901614479047937,161949.737387571,0
903,66328.04328868564,0.80062354558404,0.15148414000936244,420559.3537074381,0
904,32853.49529745452,0.8136658181608424,0.1899416108829887,235970.02997779063,0
905,40177.62752598466,0.8095017442561226,0.16967470348002942,270357.03942423116,0
906,60333.148994280804,0.8150595574225787,0.17067874444577552,404319.422308482,0
907,40722.01354605363,0.8002953244563343,0.14254197188697884,251305.2308584234,0
908,23988.702223886212,0.8073395934551125,0.27145939065074887,218597.04562296893,0
909,65354.72517156438,0.8086703898544518,0.2951276181233881,587185.8994939029,1
910,34934.228056322565,0.8045223097071335,0.21630375971037025,274320.13237679476,0
911,57404.97684700859,0.8037423874287626,0.18178138406013575,404236.4393019481,0
912,33753.87138794228,0.7960762260242654,0.14214540462914613,209580.0044764725,0
913,51484.06884138678,0.7968035547111124,0.23449306713456522,428180.75318101014,0
914,54452.838594186425,0.7994266002030516,0.17116080411021709,372862.1606548581,0
915,38523.50571280603,0.8082380308002025,0.1430154214603859,235168.70013508512,0
916,32505.260018967507,0.8008478680283498,0.15000995027856429,207087.60627155378,0
917,38620.97279742203,0.805205764044944,0.19739317527978087,285844.2970220897,0
918,30726.939271536357,0.8045263088005825,0.21123828938158357,237506.93106545584,0
919,32107.973568545654,0.8066467550874157,0.17774572134987116,223615.52614915944,0
920,35804.30956036453,0.804796009259006,0.13885636756285152,217308.22825113081,0
921,52871.67140643359,0.8094686251481356,0.1597490569320809,342261.90603578585,0
922,45120.20663921262,0.8069013647440398,0.1606716407184397,295006.5390487381,0
923,32296.78265745251,0.8003967847559601,0.1164587678530993,179014.0837556409,0
924,26782.70280837645,0.811443339076873,0.21032193399089172,203991.07654174487,0
925,41177.770737606574,0.7966996464339883,0.13010454672753516,243885.79654584746,0
926,44340.43292213382,0.8117725702926799,0.21479199201280771,344627.60236426455,0
927,38912.367961966454,0.8147781679927509,0.21023465260573998,298301.0783721584,0
928,47717.49721440462,0.8119615666615289,0.27156535758626793,433711.10907757503,0
929,34431.53622554835,0.808922642182601,0.17777078656110218,237907.79052980733,0
930,40783.41270946221,0.8029384197671882,0.17533180620988734,281888.49220242247,0
931,26121.83233897941,0.7774662912792039,0.13764611602207275,164104.17394655859,0
932,42924.528976507405,0.8013143247898614,0.16923157121942833,291518.6746451679,0
933,43818.42831109295,0.7991504420617901,0.1739190508107354,303101.8857850412,0
934,39858.79453209211,0.8039222445062798,0.17709473189034233,277568.8591421383,0
935,33623.406970212185,0.8000938133130205,0.20015370515434155,253250.86989292994,0
936,39595.244431682804,0.811083151816364,0.16114936778604738,258373.01654572506,0
937,46024.91096872803,0.8093363786568519,0.20412111273222022,347497.9773741013,0
938,54818.98957013719,0.817233952780121,0.1690696507775543,363620.79323104216,0
939,35034.650082503395,0.8057592142407678,0.197835630355633,259542.85446798877,0
940,45389.30373251612,0.7944855837927051,0.18643834727325606,328464.12712891726,0
941,30730.038046193855,0.8061575511960675,0.18678111483282195,219388.02441882453,0
942,37480.443261003944,0.8094981469572128,0.2223145187863175,298285.63174289174,0
943,42529.94119125407,0.7951885892351225,0.1565939072595936,278516.11956852744,0
944,42743.034967641644,0.8025352919723671,0.15964957366143503,281564.70580286864,0
945,25295.68815154425,0.8002935608279401,0.16495059047312727,168974.51437083413,0
946,25246.579496260103,0.7917601860198348,0.16909948994847232,173317.89916595168,0
947,45357.89311325016,0.8103859636998386,0.14348513900964144,278276.034721519,0
948,58391.02290856417,0.8072836194486728,0.08500419731143764,274862.4742503521,0
949,31701.24810361425,0.8051573253524194,0.26631834141487315,285457.5779109553,0
950,33003.83294421049,0.810524946096881,0.20731511033125877,251095.12126734733,0
951,47796.304717263985,0.8172027730448814,0.2014738101136111,353777.0837943685,0
952,35287.64541139117,0.7959929229167634,0.1441775367514305,219725.72137602433,0
953,31351.713650173486,0.8112027743198957,0.20985843814711644,239994.23840720032,0
954,40089.34803649643,0.8127272003489748,0.21730451397084707,314919.70480748033,0
955,30329.85636327357,0.8050708475969329,0.19867345216853596,226216.62414400963,0
956,18961.47014520116,0.8021851664857855,0.17089129362432318,128846.75221263643,0
957,48781.48520075331,0.8080702293096363,0.21664204418146552,382235.94487983006,0
958,22995.92990718377,0.8060246316114211,0.13737887893477008,137751.67228457477,0
959,42341.97670388343,0.8042918526694866,0.17976242713807702,296692.7620574958,0
960,40322.64108481571,0.8159366289905851,0.2298149638189624,326655.91227776726,0
961,38257.146069121234,0.8063372145615265,0.1750462643811422,262670.32364816434,0
962,40401.54623187931,0.8134337918668813,0.25221480430366044,348521.8686322135,0
963,64474.992309727924,0.8034183267014977,0.2581023399513345,567458.5279688268,0
964,53927.33100383995,0.810997062248056,0.17958461432767464,374966.31843585277,0
965,46780.39582917472,0.7944695661187872,0.22567656439622294,382797.89955127286,0
966,28741.947300654632,0.802574273306992,0.13449262746527763,171167.3361231919,0
967,47263.46701428517,0.8036878795005461,0.1671540045561766,317507.45807934384,0
968,43418.97042504139,0.8066588142720343,0.1512445516161398,273182.79828480375,0
969,22788.088876251924,0.8051822813004476,0.17699345989101803,158331.22738922047,0
970,17924.244163401378,0.7843103284748553,0.18216378034323816,128539.33504680173,0
971,51974.923670355034,0.7908817561640162,0.4171236272673377,596877.8363393578,3
972,19605.941176514687,0.8018270954323049,0.24441753658682172,166412.68484303475,0
973,42085.53545806849,0.8172389677828338,0.2128352788316701,323732.88343699585,0
974,69499.56047590423,0.8151978310237855,0.13868766638236044,410443.4442039278,0
975,44901.39462139579,0.799905609488826,0.16897894446359407,305346.49206254387,0
976,40851.12744793959,0.8113462353146998,0.2205468997950301,323330.2929591409,0
977,26946.869983906217,0.802486575313547,0.2724571324266123,247113.6626550239,0
978,44480.19150602958,0.7991855403597639,0.2093524553154617,343231.18948598905,0
979,39196.450566707805,0.813356368547937,0.23894916716785874,325358.81667504,0
980,37713.50835965079,0.8136247452095823,0.20794504403810676,287182.2589862155,0
981,43485.060180664455,0.8028060347558993,0.19957103565213669,326343.4805948803,0
982,49126.72026349475,0.7917362774494515,0.21613746844794848,389920.8401727557,0
983,51413.73962634603,0.7904278641440257,0.22276175718375144,417146.32384412515,0
984,37014.571214699245,0.8059060889955862,0.23774794483178469,309061.3284592558,0
985,49484.38624126951,0.8008084402189759,0.1781189252278419,347171.1512510197,0
986,29690.13780722433,0.8127692191027832,0.2169976478208779,231960.7605553972,0
987,39755.13373916695,0.8063677374087109,0.1821579446598413,280595.48519919935,0
988,28842.095342796558,0.7997567636143413,0.1212636156937312,161500.62566338605,0
989,30601.351552630287,0.8111406593501954,0.16905493035936092,204700.53692388427,0
990,37821.88758038458,0.7958534381406543,0.21203578693643227,296397.20004469284,0
991,34913.54474004808,0.8022489985610629,0.16892663076369913,236184.37738650353,0
992,31816.622848836258,0.8058199593899504,0.1603373034548477,207946.13909550285,0
993,45531.007022769736,0.8031057718349338,0.21795889880163494,360050.37111410184,0
994,29429.040453999267,0.8023861802389726,0.2639192669291944,264293.6803293671,0
995,55879.44328614031,0.8121037844435476,0.18689208105346697,395202.43442221446,0
996,41918.18304798332,0.8233057455030652,0.25425703772995084,362181.9910788249,0
997,29243.70321793417,0.8032141877002205,0.2599396273978273,259934.6001385452,0
998,26324.99171690416,0.7987005448066373,0.15125265599990617,167882.08034976604,0
999,53251.52419066119,0.8106914478466061,0.25826894689550245,467304.6397211284,0
1000,42829.77814434281,0.804006763382355,0.1453571785730868,266440.68762445194,0
1001,34258.81892412039,0.8029606271015403,0.24043998969708885,288742.4321523435,0
1002,39468.627261279136,0.8014849710996528,0.19211616968292827,288964.5212343992,0
1003,40991.404500395365,0.832000266661389,0.242455071814233,340344.4864105527,0
1004,32585.078445671166,0.812043839708948,0.23950921837545702,271963.63413220475,0
1005,37239.68683514686,0.796410607624187,0.13819931509097236,227541.61578059805,0
1006,39796.80840622889,0.7993707246787125,0.19696060205642146,296703.3300200227,0
1007,43079.74528240362,0.8035564141240789,0.22021400220923998,342391.2844043023,0
1008,33480.7645447139,0.801593251995064,0.245609834968863,286586.93943095853,0
1009,27894.796696279558,0.7963218142275175,0.1269531931412093,162631.99024822193,0
1010,54002.24797121163,0.8109678422355867,0.20745596684801224,409283.18867523846,0
1011,41561.02270246967,0.8045242842006627,0.16197294561154876,273744.82274849626,0
1012,34675.1387491938,0.8043774009438535,0.1427858942866516,213383.58245667804,0
1013,21549.49861566687,0.8064539468886572,0.21546352899382584,167469.5698537257,0
1014,60233.38068925421,0.8098852304015869,0.24119801668674828,504736.64176167443,0
1015,36120.440969910254,0.7978413312758639,0.18202983338017925,256921.7391133861,0
1016,33103.02332113882,0.8087149668156888,0.25726782313481644,290161.519192883,1
1017,38543.83964341912,0.8160616900853445,0.17075824076411686,258053.17808470284,0
1018,64691.67520127069,0.806768661606017,0.16280585384333726,425524.4714136048,0
1019,51051.764273078144,0.7980039113474966,0.24470094983484678,435708.6557297905,0
1020,51123.318380887846,0.8066405529822702,0.14947224011252594,320900.6822038578,0
1021,55305.65285798908,0.8025924514281678,0.12066043487467744,310603.2574276939,0
1022,43814.63676350834,0.8077947842564404,0.22515121616893172,352121.348704594,0
1023,34037.582625730865,0.8061187161601551,0.2201554360602548,270707.5385072795,0
1024,35672.21841929296,0.8057720344203796,0.1855611714613714,254051.13178543656,0
1025,43465.38725567079,0.7968684440065142,0.1524260080569528,279855.1863034556,0
1026,56252.17918951566,0.8078131124869816,0.20951276350288914,431938.25775767793,0
1027,74945.20514170518,0.810723718396314,0.21593350945596917,584409.5298515664,0
1028,29864.504754449175,0.8090991960433047,0.26813769294309137,270111.4010893096,0
1029,32033.553738527207,0.808662886678744,0.16340905235198563,210861.2561235337,0
1030,20780.5267372803,0.804746886050221,0.2364977652527652,172750.01231113396,0
1031,27820.83555322936,0.8112537503113916,0.2635420941639774,248194.9938913457,0
1032,53204.39331515172,0.8049140949398473,0.20300248004390833,401127.5744025951,0
1033,80770.49129241802,0.833890472109524,0.19236662992049972,568493.8611249895,0
1034,37322.03428865683,0.8097195826182046,0.23864269273713265,310534.084838202,0
1035,27793.47020220196,0.8085754818014426,0.24238398009259288,233553.83547079517,0
1036,31025.089065695553,0.7982260097240745,0.1719826894274626,213184.45299671363,0
1037,38178.67368208471,0.7980483626418184,0.18234882366902455,272674.36159210623,0
1038,34343.61397871953,0.7938711287287769,0.16272207284161566,229921.55968882452,0
1039,48002.860895859216,0.8073225369960363,0.16720577730008504,320534.3526524784,0
1040,51421.65361635057,0.8102101664543931,0.2065706930824393,389791.9285402907,0
1041,35883.26325107271,0.8028827570578055,0.15229316305809945,230004.2756086493,0
1042,23926.41220685172,0.811698622069445,0.1947069133789616,173897.00052548567,0
1043,48372.43583212229,0.7915747788447266,0.17844735543318624,342985.21624889446,0
1044,36648.350564510896,0.8064394695733067,0.20000875762928727,274816.9527259172,0
1045,53873.87705238876,0.7824110942572877,0.1194913401602932,313792.48505003424,0
1046,53685.8943375512,0.8003783951262555,0.21489580916806905,421473.6441224938,0
1047,29329.110670205224,0.8015109025601383,0.2132292634226412,229586.65531492274,0
1048,43964.53420846141,0.8100140375587942,0.2292278703204638,356964.87745985144,0
1049,22527.56201300071,0.8010989172297412,0.1571494361204562,146392.44043453824,0
1050,42317.40169181843,0.7957040370740633,0.1821490075282091,301349.6194449391,0
1051,45833.46693850708,0.8121362189829824,0.19235543478805425,332247.58980720246,0
1052,42047.114468637374,0.8109579167237602,0.1845228306383348,296509.33147061785,0
1053,52832.53921397521,0.7997641693875203,0.23275468885354197,436174.24853275635,0
1054,36342.14319586933,0.8056332721680582,0.2308250636342095,297482.8087332434,0
1055,45372.4459451691,0.8004037321435435,0.21036010784505418,352175.54698038247,0
1056,27064.232686097763,0.8028754755724712,0.18614218569516341,193484.06028538878,0
1057,37647.376721692555,0.8073660199628996,0.18727827007172368,269039.55662658275,0
1058,42439.80011396737,0.8088493608161575,0.1779037811856464,293376.5736768677,0
1059,52663.110371584495,0.7965621478295619,0.1859783591603573,380317.9341573925,0
1060,43332.58791765928,0.8066047934254843,0.18906590443875385,311923.1660053098,0
1061,47482.19719279961,0.8098703887146419,0.1777923346051129,326841.30494332867,0
1062,36678.575923099364,0.8024701303235732,0.23937416953401028,308582.00048616406,0
1063,27306.148037242794,0.7988457553474438,0.21705908986115371,216106.3745371758,0
1064,57415.58590056847,0.7987770594691856,0.15512187321790719,371081.14442024135,0
1065,25197.01114742077,0.7868131453986101,0.13476939334375176,154334.29340861327,0
1066,62920.54895234616,0.8160941635197122,0.11666105899425532,338804.79848711664,0
1067,36026.111490618016,0.7974518945032667,0.18032777611151343,254265.06761211023,0
1068,27116.821311632822,0.8020482643946424,0.1747126370433493,187301.50109559752,0
1069,37634.3934052431,0.7977194022895969,0.1968458463958807,281113.2491303173,0
1070,42080.83500725875,0.8063359988386818,0.21090320628695203,323981.3155340282,0
1071,36534.98956591769,0.7959501134022062,0.15369872199849097,236609.71245594503,0
1072,42516.46180151923,0.8043067556109298,0.17752600740225644,295056.231325446,0
1073,53151.30460615154,0.8113516675831749,0.18188811720219095,369617.21525631787,0
1074,30387.343564351926,0.8081147396167444,0.24477678881865197,258449.60088932066,0
1075,69006.84711755592,0.8063669729714944,0.1024869413597904,355085.15066675405,0
1076,24407.969364849712,0.8009167516356299,0.1777855830066714,170495.01610946163,0
1077,26851.486598802738,0.7993715757869201,0.17636766469229698,186381.04918391403,0
1078,42755.46047747311,0.8120045389223148,0.2618853899427433,381043.0751836841,0
1079,48403.52906037619,0.8017203156058311,0.23089718415558672,398582.5531105182,0
1080,61281.2641493336,0.8100746661753725,0.13801321085127755,364369.48119391454,0
1081,42220.872741439154,0.7853485383973632,0.13873281517508676,258316.83599990097,0
1082,38335.4580990045,0.8021983214899233,0.20541507489685754,293036.06300242885,0
1083,33524.26042857937,0.8003834738038872,0.15599179538253144,217785.67633892872,0
1084,36746.157534234895,0.7924067944223504,0.12486401186648181,214402.10558832207,0
1085,41715.412315984315,0.8051441798885992,0.2094320852043005,321169.48948974296,0
1086,34920.05948731267,0.8023412670444214,0.29801387773173244,340782.6034229133,0
1087,39213.52833393518,0.8060716605499737,0.18050978660497988,274632.10795125435,0
1088,31164.26702746643,0.8077735037796322,0.20523350722391984,236047.12585054943,0
1089,61232.386679001436,0.8146339582389184,0.16781267356931753,405005.99018754216,0
1090,38470.5085608812,0.8022425469018206,0.21601539509040935,302869.84444466006,0
1091,48901.25503003403,0.8125735287099187,0.20757108833825186,371763.6098647185,0
1092,70050.42023985619,0.808984602316518,0.11351156937528793,376367.9567951361,0
1093,49926.021442557816,0.7945013268005916,0.16707162104242215,337328.10870414897,0
1094,28681.11244078955,0.8066661340764804,0.13825187428294333,172309.19445050354,0
1095,28235.445208884397,0.8097120013432944,0.17688419028600194,194327.83738024515,0
1096,35542.86618189066,0.8039199965224052,0.19779198133469475,263951.11942855205,0
1097,76080.06721909366,0.8068979597843483,0.093319045277596,371869.25068600976,0
1098,30865.941444061027,0.8100282330426541,0.18446480552291572,217980.65830930165,0
1099,52339.53141040787,0.7881979819840962,0.12152820365701535,303782.52801727026,0
1100,30082.36670699406,0.7969834496041708,0.27099011822763575,275830.0292821436,0
1101,60167.59903711519,0.803786492639936,0.21080268187708637,464126.0140384842,0
1102,39300.735426645384,0.8047698398041048,0.140685469337193,239914.694219086,0
